1    1    1    0    2.033793    F    F    
2    1    1    0    1.718411    F    F    
3    1    1    0    1.638250    F    F    
4    1    1    0    1.953709    F    F    
5    1    1    0    1.971311    F    F    
6    1    1    0    1.932626    F    F    
7    1    1    0    1.388844    F    F    
8    1    1    0    2.431902    F    F    
9    1    1    0    1.888324    F    F    
10    1    1    0    1.845617    F    F    
11    1    1    0    1.540960    F    F    
12    1    1    0    2.160888    F    F    
13    1    1    0    1.898283    F    F    
14    1    1    0    1.898128    F    F    
15    1    1    0    2.032582    F    F    
16    1    1    0    1.972520    F    F    
17    1    1    0    1.977223    F    F    
18    1    1    0    2.424906    F    F    
19    1    1    0    2.346255    F    F    
20    1    1    0    2.132878    F    F    
21    1    1    0    1.824698    F    F    
22    1    1    0    1.921648    F    F    
23    1    1    0    2.082631    F    F    
24    1    1    0    2.559996    F    F    
25    1    1    0    1.385836    F    F    
26    1    1    0    1.789352    F    F    
27    1    1    0    2.087867    F    F    
28    1    1    0    2.598413    F    F    
29    1    1    0    2.002917    F    F    
30    1    1    0    1.874228    F    F    
31    1    1    0    1.879099    F    F    
32    1    1    0    2.244487    F    F    
33    1    1    0    1.877781    F    F    
34    1    1    0    2.558712    F    F    
35    1    1    0    1.997659    F    F    
36    1    1    0    2.028072    F    F    
37    1    1    0    1.757308    F    F    
38    1    1    0    2.424770    F    F    
39    1    1    0    2.105326    F    F    
40    1    1    0    1.758485    F    F    
41    1    1    0    1.983049    F    F    
42    1    1    0    1.876216    F    F    
43    1    1    0    1.937234    F    F    
44    1    1    0    1.866080    F    F    
45    1    1    0    1.502407    F    F    
46    1    1    0    1.853871    F    F    
47    1    1    0    1.974551    F    F    
48    1    1    0    1.841786    F    F    
49    1    1    0    2.042061    F    F    
50    1    1    0    1.953811    F    F    
51    1    1    0    1.916801    F    F    
52    1    1    0    2.115568    F    F    
53    1    1    0    2.090276    F    F    
54    1    1    0    1.599564    F    F    
55    1    1    0    1.281643    F    F    
56    1    1    0    1.829829    F    F    
57    1    1    0    1.792628    F    F    
58    1    1    0    1.768561    F    F    
59    1    1    0    1.965654    F    F    
60    1    1    0    1.920699    F    F    
61    1    1    0    1.591410    F    F    
62    1    1    0    1.704013    F    F    
63    1    1    0    2.013625    F    F    
64    1    1    0    1.971727    F    F    
65    1    1    0    2.414646    F    F    
66    1    1    0    1.455509    F    F    
67    1    1    0    2.053920    F    F    
68    1    1    0    1.988139    F    F    
69    1    1    0    2.023473    F    F    
70    1    1    0    2.008136    F    F    
71    1    1    0    1.866711    F    F    
72    1    1    0    1.288338    F    F    
73    1    1    0    2.011742    F    F    
74    1    1    0    1.920376    F    F    
75    1    1    0    2.195426    F    F    
76    1    1    0    1.767889    F    F    
77    1    1    0    1.715117    F    F    
78    1    1    0    1.859254    F    F    
79    1    1    0    1.132740    F    F    
80    1    1    0    2.039634    F    F    
81    1    1    0    1.923504    F    F    
82    1    1    0    1.919712    F    F    
83    1    1    0    1.944197    F    F    
84    1    1    0    2.461433    F    F    
85    1    1    0    2.101182    F    F    
86    1    1    0    0.968912    F    F    
87    1    1    0    1.963475    F    F    
88    1    1    0    2.026525    F    F    
89    1    1    0    1.987778    F    F    
90    1    1    0    2.105281    F    F    
91    1    1    0    1.516019    F    F    
92    1    1    0    2.490485    F    F    
93    1    1    0    1.985403    F    F    
94    1    1    0    1.925766    F    F    
95    1    1    0    2.018122    F    F    
96    1    1    0    1.974988    F    F    
97    1    1    0    1.705965    F    F    
98    1    1    0    1.910991    F    F    
99    1    1    0    2.151478    F    F    
100    1    1    0    1.722232    F    F    
101    1    1    0    1.699268    F    F    
102    1    1    0    2.042180    F    F    
103    1    1    0    2.097034    F    F    
104    1    1    0    2.432507    F    F    
105    1    1    0    2.035360    F    F    
106    1    1    0    1.915138    F    F    
107    1    1    0    2.537594    F    F    
108    1    1    0    1.878393    F    F    
109    1    1    0    1.270180    F    F    
110    1    1    0    2.488708    F    F    
111    1    1    0    2.455703    F    F    
112    1    1    0    2.038803    F    F    
113    1    1    0    1.769125    F    F    
114    1    1    0    1.107499    F    F    
115    1    1    0    2.028202    F    F    
116    1    1    0    1.598534    F    F    
117    1    1    0    1.772087    F    F    
118    1    1    0    1.232880    F    F    
119    1    1    0    1.378879    F    F    
120    1    1    0    2.480913    F    F    
121    1    1    0    1.924362    F    F    
122    1    1    0    1.930527    F    F    
123    1    1    0    1.752157    F    F    
124    1    1    0    1.527083    F    F    
125    1    1    0    2.014456    F    F    
126    1    1    0    1.486176    F    F    
127    1    1    0    1.639199    F    F    
128    1    1    0    2.122906    F    F    
129    1    1    0    2.541351    F    F    
130    1    1    0    1.919317    F    F    
131    1    1    0    2.454572    F    F    
132    1    1    0    1.833856    F    F    
133    1    1    0    2.172337    F    F    
134    1    1    0    1.984251    F    F    
135    1    1    0    2.472708    F    F    
136    1    1    0    1.697650    F    F    
137    1    1    0    2.051402    F    F    
138    1    1    0    2.211788    F    F    
139    1    1    0    1.814824    F    F    
140    1    1    0    1.830632    F    F    
141    1    1    0    1.957309    F    F    
142    1    1    0    1.844809    F    F    
143    1    1    0    2.004575    F    F    
144    1    1    0    2.081961    F    F    
145    1    1    0    2.078079    F    F    
146    1    1    0    2.546309    F    F    
147    1    1    0    1.531920    F    F    
148    1    1    0    1.539619    F    F    
149    1    1    0    1.707458    F    F    
150    1    1    0    2.156371    F    F    
151    1    1    0    1.802033    F    F    
152    1    1    0    1.730325    F    F    
153    1    1    0    1.251541    F    F    
154    1    1    0    1.906636    F    F    
155    1    1    0    2.029698    F    F    
156    1    1    0    1.968406    F    F    
157    1    1    0    2.328565    F    F    
158    1    1    0    2.309200    F    F    
159    1    1    0    1.939372    F    F    
160    1    1    0    1.864858    F    F    
161    1    1    0    2.363308    F    F    
162    1    1    0    2.012068    F    F    
163    1    1    0    1.854912    F    F    
164    1    1    0    2.537878    F    F    
165    1    1    0    1.882405    F    F    
166    1    1    0    2.138461    F    F    
167    1    1    0    1.999570    F    F    
168    1    1    0    1.968542    F    F    
169    1    1    0    2.408836    F    F    
