       39077
          55           1           1           0   1.63999999       1.20000005             609           0
          56           1           1           0   1.17999995       1.29999995            4756           0
          57           1           1           0   1.54999995       1.29999995            1057           0
          58           1           1           0   1.52999997       1.29999995            2875           0
          59           1           1           0   2.04999995       1.20000005            7518           0
          60           1           1           0   1.29999995       1.29999995            4834           0
          61           1           1           0   1.66999996       1.29999995             733           0
          62           1           1           0   1.59000003       1.29999995            4840           0
          63           1           1           0   1.41999996       1.20000005            1133           0
          64           1           1           0  0.959999979       1.29999995            5686           0
          65           1           1           0   1.73000002       1.20000005            1807           0
          66           1           1           0   1.83000004       1.29999995            7075           0
          67           1           1           0   1.62000000       1.29999995            4793           0
          68           1           1           0   1.61000001       1.39999998             150           0
          69           1           1           0   1.76999998       1.20000005             675           0
          70           1           1           0   1.82000005       1.39999998            6832           0
          71           1           1           0   1.38999999       1.29999995            6626           0
          72           1           1           0   1.66999996       1.39999998            1623           0
          73           1           1           0   1.38999999       1.39999998            1721           0
          74           1           1           0   1.51999998       1.29999995            3406           0
          75           1           1           0   1.60000002       1.29999995            6437           0
          76           1           1           0   1.14999998       1.29999995            2017           0
          77           1           1           0   1.72000003       1.29999995            6296           0
          78           1           1           0   1.41999996       1.29999995            2959           0
          79           1           1           0   1.92999995       1.29999995              85           0
          80           1           1           0   1.79999995       1.29999995            1355           0
          81           1           1           0   1.98000002       1.39999998            7717           0
          82           1           1           0   1.53999996       1.39999998            4545           0
          83           1           1           0   1.39999998       1.39999998            3331           0
          84           1           1           0   1.40999997       1.39999998            1596           0
          85           1           1           0   1.76999998       1.29999995            4032           0
          86           1           1           0   1.48000002       1.39999998            3387           0
          87           1           1           0   1.50999999       1.39999998            2606           0
          88           1           1           0   2.13000011       1.39999998            2357           0
          89           1           1           0   1.77999997       1.20000005            5085           0
          90           1           1           0   1.45000005       1.39999998             832           0
          91           1           1           0   1.85000002       1.39999998            2782           0
          92           1           1           0   2.00999999       1.39999998            7234           0
          93           1           1           0   1.83000004       1.29999995            1145           0
          94           1           1           0   1.20000005       1.29999995            7668           0
          95           1           1           0   1.74000001       1.29999995            2088           0
          96           1           1           0   1.34000003       1.29999995            2573           0
          97           1           1           0   1.78999996       1.29999995            2748           0
          98           1           1           0   2.40000010       1.39999998            5960           0
          99           1           1           0   1.50999999       1.50000000             871           0
         100           1           1           0   1.48000002       1.29999995            1764           0
         101           1           1           0   2.00999999       1.29999995            1650           0
         102           1           1           0   1.39999998       1.29999995            1708           0
         103           1           1           0   1.82000005       1.39999998            2504           0
         104           1           1           0   1.79999995       1.29999995            3058           0
         105           1           1           0   1.53999996       1.29999995            6185           0
         106           1           1           0   1.86000001       1.29999995             642           0
         107           1           1           0   1.84000003       1.29999995            6873           0
         108           1           1           0   1.33000004       1.39999998            3353           0
         109           1           1           0   1.50999999       1.29999995            3134           0
         110           1           1           0   2.00000000       1.20000005            3394           0
         111           1           1           0   1.82000005       1.29999995            6839           0
         112           1           1           0   1.89999998       1.39999998            1828           0
         113           1           1           0   2.27999997       1.39999998            6364           0
         114           1           1           0   1.67999995       1.39999998             179           0
         115           1           1           0   1.66999996       1.29999995            3944           0
         116           1           1           0   1.64999998       1.29999995            4269           0
         117           1           1           0   1.39999998       1.20000005            2044           0
         118           1           1           0   1.71000004       1.29999995            6306           0
         119           1           1           0   1.52999997       1.29999995            1438           0
         120           1           1           0   2.00000000       1.29999995            7703           0
         121           1           1           0   1.77999997       1.20000005            3884           0
         122           1           1           0   1.28999996       1.39999998            3621           0
         123           1           1           0   1.42999995       1.39999998            1302           0
         124           1           1           0   1.70000005       1.29999995            4555           0
         125           1           1           0   1.30999994       1.29999995            3038           0
         126           1           1           0   1.86000001       1.50000000            1926           0
         127           1           1           0   1.44000006       1.50000000            2428           0
         128           1           1           0   1.70000005       1.29999995            1107           0
         129           1           1           0   1.77999997       1.29999995            1943           0
         130           1           1           0   1.70000005       1.20000005             419           0
         131           1           1           0   2.11999989       1.39999998            4883           0
         132           1           1           0   1.63999999       1.29999995            2647           0
         133           1           1           0   1.50000000       1.29999995            2390           0
         134           1           1           0   1.59000003       1.39999998             868           0
         135           1           1           0   1.63999999       1.39999998             818           0
         136           1           1           0   1.45000005       1.39999998            1769           0
         137           1           1           0   1.33000004       1.29999995            2251           0
         138           1           1           0   1.44000006       1.29999995             660           0
         139           1           1           0   1.47000003       1.29999995            1121           0
         140           1           1           0   1.23000002       1.20000005            4862           0
         141           1           1           0   1.44000006       1.39999998            2993           0
         142           1           1           0   1.39999998       1.20000005            2498           0
         143           1           1           0   1.39999998       1.39999998             750           0
         144           1           1           0   1.77999997       1.29999995            3808           0
         145           1           1           0   1.83000004       1.29999995             536           0
         146           1           1           0   1.50000000       1.29999995            1264           0
         147           1           1           0   1.39999998       1.50000000            2759           0
         148           1           1           0   1.76999998       1.29999995             793           0
         149           1           1           0   1.46000004       1.39999998             623           0
         150           1           1           0   1.91999996       1.39999998            2618           0
         151           1           1           0   1.89999998       1.39999998            1685           0
         152           1           1           0   2.07999992       1.29999995            2360           0
         153           1           1           0   1.67999995       1.39999998            3919           0
         154           1           1           0   1.89999998       1.39999998            2134           0
         155           1           1           0   1.44000006       1.39999998            1550           0
         156           1           1           0   1.37000000       1.29999995            3005           0
         157           1           1           0   1.70000005       1.29999995            1912           0
         158           1           1           0   1.69000006       1.29999995            3277           0
         159           1           1           0   1.59000003       1.29999995            4433           0
         160           1           1           0   1.82000005       1.29999995            4854           0
         161           1           1           0   1.67999995       1.29999995             145           0
         162           1           1           0   1.77999997       1.29999995             568           0
         163           1           1           0   1.98000002       1.39999998            2178           0
         164           1           1           0   1.95000005       1.20000005            6610           0
         165           1           1           0   1.41999996       1.20000005            6205           0
         166           1           1           0   1.83000004       1.29999995            6593           0
         167           1           1           0   1.72000003       1.50000000             198           0
         168           1           1           0   1.78999996       1.39999998            6176           0
         169           1           1           0   1.86000001       1.29999995            1781           0
         170           1           1           0   1.86000001       1.39999998            4473           0
         171           1           1           0   1.77999997       1.29999995            6376           0
         172           1           1           0   1.77999997       1.39999998            1364           0
         173           1           1           0   1.94000006       1.29999995            6311           0
         174           1           1           0   1.69000006       1.39999998            1525           0
         175           1           1           0   1.36000001       1.39999998            4320           0
         176           1           1           0   1.39999998       1.29999995            5451           0
         177           1           1           0   1.50999999       1.29999995            4325           0
         178           1           1           0   1.75999999       1.39999998             476           0
         179           1           1           0   1.57000005       1.29999995            4565           0
         180           1           1           0   2.07999992       1.29999995            4122           0
         181           1           1           0   1.16999996       1.39999998            4199           0
         182           1           1           0   1.71000004       1.29999995            7221           0
         183           1           1           0   1.45000005       1.20000005            1953           0
         184           1           1           0   1.75999999       1.39999998             846           0
         185           1           1           0   1.03999996       1.29999995            2973           0
         186           1           1           0   1.38000000       1.20000005            4172           0
         187           1           1           0   1.62000000       1.29999995             763           0
         188           1           1           0   1.90999997       1.29999995             417           0
         189           1           1           0   1.65999997       1.29999995             481           0
         190           1           1           0   1.38999999       1.39999998            4504           0
         191           1           1           0   1.55999994       1.39999998             910           0
         192           1           1           0   1.49000001       1.39999998            4350           0
         193           1           1           0   2.08999991       1.39999998            7510           0
         194           1           1           0   1.44000006       1.39999998            1127           0
         195           1           1           0   1.84000003       1.29999995            6848           0
         196           1           1           0   1.77999997       1.39999998            3550           0
         197           1           1           0   1.92999995       1.39999998            4750           0
         198           1           1           0   1.41999996       1.50000000            2706           0
         199           1           1           0   1.54999995       1.39999998            3782           0
         200           1           1           0   1.50000000       1.20000005             713           0
         201           1           1           0   1.78999996       1.20000005            7126           0
         202           1           1           0   1.94000006       1.29999995            1587           0
         203           1           1           0   1.38000000       1.39999998            3974           0
         204           1           1           0   1.49000001       1.20000005            1688           0
         205           1           1           0   1.00999999       1.29999995            5392           0
         206           1           1           0   1.82000005       1.39999998            3028           0
         207           1           1           0   1.92999995       1.29999995            4638           0
         208           1           1           0   2.23000002       1.39999998            6812           0
         209           1           1           0   1.15999997       1.39999998            5430           0
         210           1           1           0   1.78999996       1.20000005            6199           0
         211           1           1           0   1.34000003       1.20000005            4438           0
         212           1           1           0   1.80999994       1.39999998            1538           0
         213           1           1           0  0.889999986       1.29999995            5472           0
         214           1           1           0   1.33000004       1.39999998            6868           0
         215           1           1           0   1.96000004       1.29999995            4423           0
         216           1           1           0   1.65999997       1.29999995             121           0
         217           1           1           0   1.82000005       1.29999995            6156           0
         218           1           1           0   1.67999995       1.29999995            1085           0
         219           1           1           0  0.629999995       1.39999998            4492           0
         220           1           1           0   1.23000002       1.29999995            6334           0
         221           1           1           0   1.45000005       1.39999998            4302           0
         222           1           1           0   1.52999997       1.29999995            7584           0
         223           1           1           0   1.80999994       1.39999998            7140           0
         224           1           1           0   1.76999998       1.29999995             598           0
         225           1           1           0   1.38999999       1.39999998            2596           0
         226           1           1           0  0.930000007       1.50000000             839           0
         227           1           1           0   2.35999990       1.29999995            4924           0
         228           1           1           0   1.55999994       1.39999998            2803           0
         229           1           1           0   2.01999998       1.29999995            7641           0
         230           1           1           0   1.92999995       1.29999995            6920           0
         231           1           1           0   1.42999995       1.20000005            1138           0
         232           1           1           0   1.45000005       1.29999995             949           0
         233           1           1           0   1.84000003       1.29999995            7101           0
         234           1           1           0   1.64999998       1.29999995             130           0
         235           1           1           0   1.33000004       1.39999998            7063           0
         236           1           1           0   1.66999996       1.29999995             685           0
         237           1           1           0   1.46000004       1.20000005            1644           0
         238           1           1           0   1.55999994       1.29999995            1565           0
         239           1           1           0   1.41999996       1.39999998            2642           0
         240           1           1           0   2.40000010       1.39999998            4738           0
         241           1           1           0   2.40000010       1.39999998            5645           0
         242           1           1           0   1.84000003       1.20000005             546           0
         243           1           1           0   1.76999998       1.39999998            3142           0
         244           1           1           0   1.77999997       1.39999998             600           0
         245           1           1           0   1.22000003       1.39999998            3725           0
         246           1           1           0   2.23000002       1.29999995            6615           0
         247           1           1           0   1.53999996       1.29999995            1823           0
         248           1           1           0   1.38999999       1.39999998            1572           0
         249           1           1           0   1.48000002       1.29999995            1470           0
         250           1           1           0   1.04999995       1.39999998            3901           0
         251           1           1           0   2.58999991       1.29999995            6756           0
         252           1           1           0   1.48000002       1.29999995            1689           0
         253           1           1           0   1.30999994       1.29999995            5429           0
         254           1           1           0   2.17000008       1.29999995            4301           0
         255           1           1           0   1.88999999       1.29999995            3236           0
         256           1           1           0   2.31999993       1.39999998            7667           0
         257           1           1           0   1.95000005       1.20000005            4394           0
         258           1           1           0   1.13000000       1.50000000            5808           0
         259           1           1           0   1.96000004       1.29999995            4463           0
         260           1           1           0   1.24000001       1.29999995            2351           0
         261           1           1           0   1.79999995       1.29999995            4427           0
         262           1           1           0   1.72000003       1.39999998             223           0
         263           1           1           0   1.64999998       1.50000000             293           0
         264           1           1           0   1.75000000       1.50000000             127           0
         265           1           1           0   1.27999997       1.29999995            1774           0
         266           1           1           0   1.73000002       1.29999995             191           0
         267           1           1           0   1.42999995       1.20000005            4162           0
         268           1           1           0   1.45000005       1.29999995            2281           0
         269           1           1           0   1.13999999       1.50000000            4515           0
         270           1           1           0   1.75000000       1.39999998            3118           0
         271           1           1           0   1.69000006       1.39999998            4293           0
         272           1           1           0   1.69000006       1.39999998            4888           0
         273           1           1           0   1.47000003       1.29999995             830           0
         274           1           1           0   1.49000001       1.29999995            3463           0
         275           1           1           0   1.78999996       1.20000005            6410           0
         276           1           1           0   1.76999998       1.60000002             345           0
         277           1           1           0   1.40999997       1.39999998            1846           0
         278           1           1           0   1.50000000       1.20000005            1021           0
         279           1           1           0   1.72000003       1.29999995            2562           0
         280           1           1           0   1.84000003       1.39999998            4404           0
         281           1           1           0   1.50000000       1.29999995            1034           0
         282           1           1           0   1.62000000       1.39999998            2468           0
         283           1           1           0   1.71000004       1.20000005            1212           0
         284           1           1           0   1.96000004       1.20000005            2148           0
         285           1           1           0   1.42999995       1.29999995            6998           0
         286           1           1           0   1.77999997       1.29999995             702           0
         287           1           1           0   2.60999990       1.50000000            3481           0
         288           1           1           0   1.74000001       1.29999995             938           0
         289           1           1           0   2.00999999       1.39999998              61           0
         290           1           1           0   1.39999998       1.39999998            2574           0
         291           1           1           0   1.85000002       1.29999995            2139           0
         292           1           1           0   1.45000005       1.39999998            6737           0
         293           1           1           0   1.49000001       1.29999995            3607           0
         294           1           1           0   1.44000006       1.29999995            1481           0
         295           1           1           0   1.74000001       1.39999998             636           0
         296           1           1           0   1.72000003       1.39999998             141           0
         297           1           1           0   1.76999998       1.29999995            6846           0
         298           1           1           0  0.970000029       1.29999995            4766           0
         299           1           1           0   1.61000001       1.29999995            2910           0
         300           1           1           0   1.72000003       1.29999995            6357           0
         301           1           1           0   2.63000011       1.50000000            3496           0
         302           1           1           0   1.88999999       1.39999998            4634           0
         303           1           1           0   1.87000000       1.20000005            6762           0
         304           1           1           0   2.52999997       1.39999998            1832           0
         305           1           1           0   1.82000005       1.29999995            2039           0
         306           1           1           0   1.72000003       1.39999998            6313           0
         307           1           1           0   1.37000000       1.39999998            3615           0
         308           1           1           0   2.00999999       1.29999995            7723           0
         309           1           1           0   1.47000003       1.20000005            1653           0
         310           1           1           0   1.76999998       1.29999995            1450           0
         311           1           1           0   1.35000002       1.29999995            2090           0
         312           1           1           0   1.39999998       1.39999998            4312           0
         313           1           1           0   1.49000001       1.39999998            1874           0
         314           1           1           0   1.40999997       1.29999995            1919           0
         315           1           1           0   1.38999999       1.29999995            2984           0
         316           1           1           0   1.63000000       1.29999995            4452           0
         317           1           1           0   1.82000005       1.39999998            7563           0
         318           1           1           0   2.01999998       1.39999998            7259           0
         319           1           1           0   1.67999995       1.29999995            1099           0
         320           1           1           0   1.78999996       1.39999998            2218           0
         321           1           1           0   1.64999998       1.39999998            2437           0
         322           1           1           0   1.82000005       1.50000000            4000           0
         323           1           1           0   1.71000004       1.39999998            1851           0
         324           1           1           0   1.50999999       1.29999995             338           0
         325           1           1           0   1.64999998       1.20000005             665           0
         326           1           1           0   1.28999996       1.29999995            4868           0
         327           1           1           0   1.34000003       1.29999995            2310           0
         328           1           1           0   1.44000006       1.39999998            2500           0
         329           1           1           0   1.78999996       1.29999995            7078           0
         330           1           1           0   2.32999992       1.29999995            7054           0
         331           1           1           0  0.920000017       1.20000005            4778           0
         332           1           1           0   1.41999996       1.29999995            3205           0
         333           1           1           0   1.75000000       1.29999995            7107           0
         334           1           1           0   1.94000006       1.29999995            6637           0
         335           1           1           0   1.58000004       1.29999995             881           0
         336           1           1           0   1.54999995       1.39999998            2670           0
         337           1           1           0   1.38999999       1.29999995            1734           0
         338           1           1           0   2.23000002       1.39999998            7590           0
         339           1           1           0   1.86000001       1.20000005             517           0
         340           1           1           0   1.47000003       1.29999995            7017           0
         341           1           1           0   1.47000003       1.29999995             496           0
         342           1           1           0   1.75000000       1.20000005             578           0
         343           1           1           0   2.28999996       1.39999998            7008           0
         344           1           1           0   2.44000006       1.29999995            5288           0
         345           1           1           0   1.88999999       1.29999995            1554           0
         346           1           1           0  0.930000007       1.29999995            5467           0
         347           1           1           0  0.870000005       1.29999995            5473           0
         348           1           1           0   1.50999999       1.39999998             334           0
         349           1           1           0   1.53999996       1.20000005            1466           0
         350           1           1           0   1.75999999       1.39999998             152           0
         351           1           1           0   1.98000002       1.39999998            5726           0
         352           1           1           0   1.48000002       1.29999995            2170           0
         353           1           1           0   2.28999996       1.39999998            6326           0
         354           1           1           0   1.77999997       1.29999995            2232           0
         355           1           1           0  0.899999976       1.20000005            4594           0
         356           1           1           0   1.74000001       1.39999998             532           0
         357           1           1           0   1.40999997       1.29999995            1416           0
         358           1           1           0   1.62000000       1.29999995            4011           0
         359           1           1           0   1.33000004       1.39999998            4227           0
         360           1           1           0   1.77999997       1.39999998            2167           0
         361           1           1           0   1.60000002       1.39999998            1839           0
         362           1           1           0   1.67999995       1.29999995            2227           0
         363           1           1           0   1.99000001       1.20000005            6370           0
         364           1           1           0   1.61000001       1.39999998            4666           0
         365           1           1           0   1.28999996       1.29999995            1619           0
         366           1           1           0   1.89999998       1.29999995            6282           0
         367           1           1           0   1.86000001       1.29999995            4411           0
         368           1           1           0   2.71000004       1.20000005            5446           0
         369           1           1           0   1.24000001       1.39999998            1940           0
         370           1           1           0   1.84000003       1.29999995            7715           0
         371           1           1           0   1.73000002       1.20000005            3401           0
         372           1           1           0   1.59000003       1.39999998            4457           0
         373           1           1           0   1.60000002       1.39999998             304           0
         374           1           1           0   1.36000001       1.20000005            1960           0
         375           1           1           0   1.82000005       1.39999998            2347           0
         376           1           1           0   1.46000004       1.29999995            4497           0
         377           1           1           0   1.41999996       1.50000000             914           0
         378           1           1           0   1.34000003       1.29999995            7248           0
         379           1           1           0   1.37000000       1.29999995            4282           0
         380           1           1           0   1.63999999       1.29999995            2384           0
         381           1           1           0   1.49000001       1.29999995            6763           0
         382           1           1           0   1.62000000       1.39999998             350           0
         383           1           1           0   1.55999994       1.39999998            2723           0
         384           1           1           0   2.00000000       1.39999998            3707           0
         385           1           1           0   1.50000000       1.29999995             728           0
         386           1           1           0   1.63000000       1.29999995             605           0
         387           1           1           0   1.33000004       1.29999995            2755           0
         388           1           1           0   1.60000002       1.29999995            2931           0
         389           1           1           0   1.38999999       1.39999998             788           0
         390           1           1           0   1.66999996       1.29999995            2835           0
         391           1           1           0   1.61000001       1.39999998             171           0
         392           1           1           0   1.70000005       1.29999995            2616           0
         393           1           1           0   1.29999995       1.29999995             699           0
         394           1           1           0   1.85000002       1.39999998            6646           0
         395           1           1           0   1.58000004       1.29999995             766           0
         396           1           1           0   1.71000004       1.39999998            1694           0
         397           1           1           0   1.39999998       1.29999995            5397           0
         398           1           1           0   1.63000000       1.39999998            1626           0
         399           1           1           0   1.57000005       1.20000005            1405           0
         400           1           1           0   1.82000005       1.29999995            1895           0
         401           1           1           0   1.40999997       1.29999995            4445           0
         402           1           1           0   1.47000003       1.29999995            4700           0
         403           1           1           0   1.59000003       1.39999998            2169           0
         404           1           1           0   1.61000001       1.39999998             319           0
         405           1           1           0   2.00000000       1.29999995            1780           0
         406           1           1           0   1.08000004       1.20000005            2089           0
         407           1           1           0   1.51999998       1.20000005            1075           0
         408           1           1           0   1.36000001       1.29999995            2196           0
         409           1           1           0   1.89999998       1.29999995            6460           0
         410           1           1           0   1.14999998       1.29999995            2319           0
         411           1           1           0   1.82000005       1.29999995            4022           0
         412           1           1           0   1.88999999       1.20000005            6635           0
         413           1           1           0   1.79999995       1.39999998            2789           0
         414           1           1           0  0.889999986       1.29999995            5501           0
         415           1           1           0   1.80999994       1.29999995            1399           0
         416           1           1           0   1.58000004       1.29999995            2163           0
         417           1           1           0   1.87000000       1.29999995            7740           0
         418           1           1           0   2.31999993       1.39999998            5899           0
         419           1           1           0   1.73000002       1.29999995            7705           0
         420           1           1           0   1.36000001       1.39999998            1594           0
         421           1           1           0   1.53999996       1.39999998            7577           0
