#  34.223900 -117.331000 1 2 1
 34.232400 -117.234840 2.7250
#  33.634610 -116.095340 1 2 1
 33.494700 -116.602200 2.5300
 33.423300 -116.402300 2.2500
 33.423600 -116.402000 2.2900
 33.423200 -116.402500 2.5400
 33.423300 -116.403800 2.2750
 33.472200 -116.645000 2.4600
 33.647850 -116.377690 2.4600
 33.422900 -116.413500 2.4050
 33.398800 -116.426000 2.2600
 33.523400 -116.425700 2.1100
#  33.711170 -116.714170 1 2 1
 33.598180 -116.596010 3.2600
 33.495500 -116.602670 2.4000
 33.593690 -116.764100 2.8300
 34.262300 -116.920750 2.4100
 33.921390 -116.980580 2.9500
 34.000600 -115.998200 2.6750
 33.268200 -116.417160 2.7300
 33.491500 -116.667000 2.6850
 32.888900 -117.105100 2.8400
 33.565400 -116.737300 2.7350
 33.650010 -117.009470 2.7400
 33.566670 -116.630560 2.3150
 32.998620 -116.941530 2.5450
 32.890830 -116.845660 2.9250
 34.093550 -116.935880 2.6500
 33.494700 -116.602200 2.4300
 33.153700 -117.229210 3.1700
 34.294600 -116.356000 2.6300
 33.708830 -117.003920 2.6350
 33.026200 -116.959600 2.8250
 33.080980 -116.597550 2.7500
 33.423300 -116.402300 3.2000
 33.423600 -116.402000 3.2000
 33.423300 -116.403800 3.2000
 33.472200 -116.645000 2.3850
 34.226450 -116.040730 2.6150
 33.188840 -116.760640 2.7600
 33.818410 -116.368740 2.6600
 34.038520 -116.647950 2.8500
 33.599990 -117.195430 2.7900
 32.607830 -116.930360 2.9500
 33.891980 -117.161350 2.6250
 33.861640 -117.205290 3.2700
 33.611700 -116.459400 2.9450
 33.353610 -116.862650 2.6100
 33.647850 -116.377690 3.0600
 33.686990 -116.924020 2.2850
 33.823930 -116.550260 2.9600
 33.630000 -116.847800 2.5750
 34.212830 -116.576300 2.5450
 32.735610 -116.942410 2.8950
 33.833590 -116.797370 2.6200
 33.457700 -117.170800 2.7500
 33.551900 -116.612900 2.3150
 34.035150 -116.807780 2.5250
 33.370550 -117.557400 2.6450
 32.841000 -117.248000 2.6000
 33.575260 -116.225840 2.9700
 33.422900 -116.413500 2.0350
 33.398800 -116.426000 2.4350
 33.523400 -116.425700 2.7300
 33.573600 -116.674700 2.9350
 33.940680 -116.408760 2.7950
#  33.598180 -116.596010 1 2 1
 33.611570 -116.456370 2.9950
 33.495500 -116.602670 2.7000
 33.593690 -116.764100 2.9100
 32.680050 -116.672150 2.8400
 33.491500 -116.667000 2.7700
 32.888900 -117.105100 2.9500
 33.565400 -116.737300 2.5550
 33.935970 -116.577940 3.0600
 33.650010 -117.009470 2.6350
 32.998620 -116.941530 2.9000
 32.890830 -116.845660 2.8550
 34.093550 -116.935880 2.7200
 33.494700 -116.602200 2.8300
 33.153700 -117.229210 2.8400
 34.294600 -116.356000 2.8000
 33.026200 -116.959600 2.9000
 33.796780 -116.221520 2.8450
 33.080980 -116.597550 2.5650
 33.423300 -116.402300 3.0950
 33.423600 -116.402000 3.0850
 33.423200 -116.402500 2.8950
 33.423300 -116.403800 3.1650
 33.472200 -116.645000 2.6100
 33.714100 -116.711900 3.1800
 33.351600 -116.561500 2.4050
 34.226450 -116.040730 2.5850
 33.188840 -116.760640 2.6350
 33.818410 -116.368740 2.7550
 34.038520 -116.647950 2.8150
 33.599990 -117.195430 2.7250
 32.607830 -116.930360 2.9250
 33.611700 -116.459400 2.8450
 33.353610 -116.862650 2.7600
 33.647850 -116.377690 2.9100
 33.823930 -116.550260 2.9300
 34.212830 -116.576300 2.5700
 32.784000 -117.138050 2.9100
 32.735610 -116.942410 2.9250
 33.509700 -116.561500 2.5100
 33.833590 -116.797370 3.1350
 33.457700 -117.170800 2.2150
 34.035150 -116.807780 2.3000
 33.370550 -117.557400 2.6600
 32.841000 -117.248000 3.0100
 33.650660 -116.077340 2.1550
 33.575260 -116.225840 3.0100
 34.105640 -116.049390 2.8100
 33.422900 -116.413500 3.1250
 33.398800 -116.426000 2.6900
 33.495500 -116.583400 2.7950
 33.940680 -116.408760 2.6350
#  33.611570 -116.456370 1 2 1
 33.557500 -116.531000 2.8850
 33.495500 -116.602670 3.1750
 32.680050 -116.672150 2.7900
 34.000600 -115.998200 2.9900
 33.268200 -116.417160 2.9800
 33.491500 -116.667000 2.7100
 33.565400 -116.737300 2.6150
 33.935970 -116.577940 2.5950
 33.566670 -116.630560 3.2150
 32.998620 -116.941530 2.9250
 33.494700 -116.602200 2.7300
 33.026200 -116.959600 2.9400
 33.080980 -116.597550 2.5900
 33.423300 -116.402300 2.5750
 33.423600 -116.402000 2.5750
 33.423300 -116.403800 2.5350
 33.472200 -116.645000 2.6850
 33.714100 -116.711900 2.7200
 33.351600 -116.561500 2.4400
 33.188840 -116.760640 3.1650
 33.818410 -116.368740 2.7600
 33.599990 -117.195430 2.8050
 33.353610 -116.862650 2.6950
 33.823930 -116.550260 2.7050
 33.630000 -116.847800 2.6250
 33.509700 -116.561500 2.8100
 33.457700 -117.170800 2.6550
 33.551900 -116.612900 3.2800
 33.575260 -116.225840 2.8900
 33.422900 -116.413500 2.4500
 33.398800 -116.426000 3.1750
 33.523400 -116.425700 2.9100
 33.573600 -116.674700 2.8600
 33.940680 -116.408760 2.7500
#  33.557500 -116.531000 1 2 1
 33.495500 -116.602670 2.7600
 33.593690 -116.764100 2.5400
 32.680050 -116.672150 2.8100
 33.268200 -116.417160 2.8350
 33.491500 -116.667000 2.9150
 32.888900 -117.105100 2.9700
 33.565400 -116.737300 2.3650
 33.655160 -115.990060 3.0050
 33.935970 -116.577940 2.9900
 33.650010 -117.009470 2.7350
 33.566670 -116.630560 2.3300
 32.998620 -116.941530 2.8850
 32.890830 -116.845660 2.7850
 34.093550 -116.935880 2.7550
 33.494700 -116.602200 2.6700
 34.294600 -116.356000 2.6850
 33.026200 -116.959600 2.9050
 33.796780 -116.221520 2.7100
 33.080980 -116.597550 2.6450
 33.423300 -116.402300 3.0500
 33.423600 -116.402000 3.0450
 33.423200 -116.402500 3.1200
 33.423300 -116.403800 3.0550
 33.472200 -116.645000 3.0500
 34.366220 -116.612660 2.4900
 33.351600 -116.561500 2.5200
 34.226450 -116.040730 2.1700
 33.188840 -116.760640 2.6800
 33.818410 -116.368740 2.7350
 32.892000 -116.422300 2.9200
 34.038520 -116.647950 2.9850
 33.599990 -117.195430 2.9750
 32.607830 -116.930360 2.8650
 33.611700 -116.459400 2.7800
 33.353610 -116.862650 2.5150
 33.647850 -116.377690 2.8450
 33.823930 -116.550260 3.1750
 33.630000 -116.847800 2.2500
 32.784000 -117.138050 2.9050
 32.735610 -116.942410 2.8850
